Time,Load
20240308 08:00,73871.06
20240308 08:30,71398.24
20240308 09:00,67288.27
20240308 09:30,63110.46
20240308 10:00,58826.82
20240308 10:30,59137.14
20240308 11:00,59222.02
20240308 11:30,55252.72
20240308 12:00,51766.74
20240308 12:30,46732.07
20240308 13:00,45508.93
20240308 13:30,44004.81
20240308 14:00,41228.47
20240308 14:30,38888.06
20240308 15:00,36694.97
20240308 15:30,37680.31
20240308 16:00,39804.31
20240308 16:30,41617.74
20240308 17:00,48954.34
20240308 17:30,58053.64
20240308 18:00,64117.2
20240308 18:30,68314.45
20240308 19:00,70973.71
20240308 19:30,72883.02
20240308 20:00,75045.36
20240308 20:30,76916.89
20240308 21:00,78236.51
20240308 21:30,78308.02
20240308 22:00,77755.38
20240308 22:30,76215.1
20240308 23:00,88150.19
20240308 23:30,89352.23
20240309 00:00,88828.01
20240309 00:30,86100.05
20240309 01:00,95032.61
20240309 01:30,95753.68
20240309 02:00,96491.82
20240309 02:30,96047.5
20240309 03:00,95272.54
20240309 03:30,93016.45
20240309 04:00,91115.21
20240309 04:30,87924.79
20240309 05:00,83779.82
20240309 05:30,79507.66
20240309 06:00,73015.21
20240309 06:30,65095
20240309 07:00,52295.99
20240309 07:30,55025.01
20240309 08:00,59326.37
20240309 08:30,61092.94
20240309 09:00,60690.96
20240309 09:30,58357.21
20240309 10:00,58722.99
20240309 10:30,54494.6
20240309 11:00,52008.84
20240309 11:30,48635.39
20240309 12:00,44250.36
20240309 12:30,42028.48
20240309 13:00,39071.81
20240309 13:30,36710.59
20240309 14:00,35836.27
20240309 14:30,34239.78
20240309 15:00,33627.68
20240309 15:30,31707.28
20240309 16:00,29266.56
20240309 16:30,31895.49
20240309 17:00,41093.13
20240309 17:30,51159.08
20240309 18:00,57486.12
20240309 18:30,61690.79
20240309 19:00,64816.26
20240309 19:30,67750.85
20240309 20:00,70983.8
20240309 20:30,74242
20240309 21:00,77172.72
20240309 21:30,78200.16
20240309 22:00,77949.64
20240309 22:30,76820.57
20240309 23:00,90106.59
20240309 23:30,92038.66
20240310 00:00,91954.97
20240310 00:30,89587.11
20240310 01:00,98695.21
20240310 01:30,99469.39
20240310 02:00,99766.18
20240310 02:30,98660.34
20240310 03:00,97132.63
20240310 03:30,93716.99
20240310 04:00,90193.86
20240310 04:30,85329.92
20240310 05:00,79798.49
20240310 05:30,74760.97
20240310 06:00,67877.34
20240310 06:30,60719.66
20240310 07:00,52491.36
20240310 07:30,56728.86
20240310 08:00,61873.49
20240310 08:30,65017.89
20240310 09:00,65731.36
20240310 09:30,64569.48
20240310 10:00,61554.27
20240310 10:30,58194.01
20240310 11:00,54205.88
20240310 11:30,50958.17
20240310 12:00,47390.4
20240310 12:30,44112.96
20240310 13:00,42272.79
20240310 13:30,39843.42
20240310 14:00,37299.39
20240310 14:30,36645
20240310 15:00,34846.45
20240310 15:30,32601.55
20240310 16:00,30993.63
20240310 16:30,33634.73
20240310 17:00,42554.03
20240310 17:30,51962.69
20240310 18:00,58690.49
20240310 18:30,62892.99
20240310 19:00,65984.41
20240310 19:30,68475.78
20240310 20:00,71160.22
20240310 20:30,73648.17
20240310 21:00,76100.03
20240310 21:30,76034.82
20240310 22:00,75379.68
20240310 22:30,73533.78
20240310 23:00,85872.53
20240310 23:30,87196.41
20240311 00:00,86766.71
20240311 00:30,84281.78
20240311 01:00,94038.67
20240311 01:30,95561.96
20240311 02:00,96583.1
20240311 02:30,96057
20240311 03:00,95210.86
20240311 03:30,92887.46
20240311 04:00,90942.96
20240311 04:30,88003.8
20240311 05:00,85361.99
20240311 05:30,83706.4
20240311 06:00,79871.11
20240311 06:30,74080.26
20240311 07:00,61393.61
20240311 07:30,58209.98
20240311 08:00,56234.16
20240311 08:30,55190.52
20240311 09:00,53089.5
20240311 09:30,50390.49
20240311 10:00,46762.13
20240311 10:30,43149.25
20240311 11:00,39465.02
20240311 11:30,36203.5
20240311 12:00,33034.04
20240311 12:30,30315.07
20240311 13:00,28283.44
20240311 13:30,26894.81
20240311 14:00,27063.35
20240311 14:30,24494.77
20240311 15:00,24739.17
20240311 15:30,26726.12
20240311 16:00,28555.69
20240311 16:30,31536
20240311 17:00,39127.02
20240311 17:30,47337.69
20240311 18:00,53218.65
20240311 18:30,57234.5
20240311 19:00,59885.78
20240311 19:30,61943.56
20240311 20:00,63824.7
20240311 20:30,65898.81
20240311 21:00,67512.62
20240311 21:30,67303.78
20240311 22:00,66517.2
20240311 22:30,64594.87
20240311 23:00,76479.08
20240311 23:30,76668.43
20240312 00:00,74617.82
20240312 00:30,70401.37
20240312 01:00,79685.54
20240312 01:30,81411.1
20240312 02:00,82587.42
20240312 02:30,83100.82
20240312 03:00,83655.87
20240312 03:30,82819.38
20240312 04:00,82285.27
20240312 04:30,80881.02
20240312 05:00,78460.91
20240312 05:30,75642.55
20240312 06:00,71535.81
20240312 06:30,69401.42
20240312 07:00,58157.2
20240312 07:30,55909.28
20240312 08:00,53481.13
20240312 08:30,50239.87
20240312 09:00,48124.04
20240312 09:30,46018.66
20240312 10:00,43986.59
20240312 10:30,42929.34
20240312 11:00,43614.87
20240312 11:30,46692.33
20240312 12:00,44822.16
20240312 12:30,42299.76
20240312 13:00,40900.15
20240312 13:30,42421.97
20240312 14:00,44309.51
20240312 14:30,46945.77
20240312 15:00,49252.39
20240312 15:30,52426.52
20240312 16:00,55879.97
20240312 16:30,59703.48
20240312 17:00,65829.47
20240312 17:30,71739.58
20240312 18:00,76849.8
20240312 18:30,80307.51
20240312 19:00,81747.64
20240312 19:30,82235.7
20240312 20:00,82787.85
20240312 20:30,82732.8
20240312 21:00,82259.91
20240312 21:30,80214.57
20240312 22:00,77222.41
20240312 22:30,73731.02
20240312 23:00,82411.88
20240312 23:30,81317.1
20240313 00:00,78539.88
20240313 00:30,74357.88
20240313 01:00,81671.57
20240313 01:30,82380.16
20240313 02:00,83298.51
20240313 02:30,83378.59
20240313 03:00,83663.84
20240313 03:30,82854.88
20240313 04:00,82516.16
20240313 04:30,81599.37
20240313 05:00,79601.06
20240313 05:30,77182.35
20240313 06:00,70869.71
20240313 06:30,64545.68
20240313 07:00,51118.74
20240313 07:30,49110.27
20240313 08:00,49633.74
20240313 08:30,49889.33
20240313 09:00,48477.47
20240313 09:30,46431.5
20240313 10:00,44181.43
20240313 10:30,39671.69
20240313 11:00,36720.57
20240313 11:30,33572.57
20240313 12:00,30900.56
20240313 12:30,28140.58
20240313 13:00,26662.29
20240313 13:30,25372.23
20240313 14:00,24597.86
20240313 14:30,24374.96
20240313 15:00,24155.5
20240313 15:30,23340.77
20240313 16:00,23261.96
20240313 16:30,26161.32
20240313 17:00,34290.17
20240313 17:30,43155.4
20240313 18:00,49664.25
20240313 18:30,54148.16
20240313 19:00,57488.68
20240313 19:30,60116.75
20240313 20:00,62948.79
20240313 20:30,65832.17
20240313 21:00,68032.85
20240313 21:30,68719.54
20240313 22:00,68470.93
20240313 22:30,67290.35
20240313 23:00,79022.6
20240313 23:30,79640.06
20240314 00:00,78444.16
20240314 00:30,75073.12
20240314 01:00,83410.49
20240314 01:30,85325.25
20240314 02:00,87108.66
20240314 02:30,87920.97
20240314 03:00,88499.63
20240314 03:30,87747.53
20240314 04:00,87041.19
20240314 04:30,85269.53
20240314 05:00,82846.75
20240314 05:30,80541.56
20240314 06:00,74627.79
20240314 06:30,66579.17
20240314 07:00,54442.86
20240314 07:30,52605.65
20240314 08:00,51291.37
20240314 08:30,49896.17
20240314 09:00,47710.51
20240314 09:30,44925.09
20240314 10:00,41857.66
20240314 10:30,38467.27
20240314 11:00,34380.68
20240314 11:30,31162.77
20240314 12:00,28101.79
20240314 12:30,25397.91
20240314 13:00,23719.87
20240314 13:30,22683.27
20240314 14:00,21556.01
20240314 14:30,21599.53
20240314 15:00,21417.87
20240314 15:30,21850.16
20240314 16:00,21477.63
20240314 16:30,24087.97
20240314 17:00,31404.24
20240314 17:30,39490.74
20240314 18:00,45380.82
20240314 18:30,48966.27
20240314 19:00,51417.45
20240314 19:30,53168.23
20240314 20:00,55233.73
20240314 20:30,57162.55
20240314 21:00,58911.77
20240314 21:30,59350.06
20240314 22:00,59226.23
20240314 22:30,58449.91
20240314 23:00,70287.32
20240314 23:30,70491.97
20240315 00:00,68784.22
20240315 00:30,65462.05
20240315 01:00,73697.85
20240315 01:30,75861.19
20240315 02:00,77771.24
20240315 02:30,79221.51
20240315 03:00,80596.49
20240315 03:30,80591.76
20240315 04:00,81013.94
20240315 04:30,80259.55
20240315 05:00,78325.33
20240315 05:30,75757.49
20240315 06:00,68590.9
20240315 06:30,59701.74
20240315 07:00,47639.25
20240315 07:30,47338.15
20240315 08:00,46805.88
20240315 08:30,45628.91
20240315 09:00,43404.11
20240315 09:30,40882.36
20240315 10:00,37920.23
20240315 10:30,34206.61
20240315 11:00,30489.86
20240315 11:30,27051.64
20240315 12:00,24562.8
20240315 12:30,22264.1
20240315 13:00,21140.28
20240315 13:30,20061.6
20240315 14:00,19625.34
20240315 14:30,19561.25
20240315 15:00,19181.12
20240315 15:30,19180.87
20240315 16:00,19447.87
20240315 16:30,21894.8
20240315 17:00,28486.57
20240315 17:30,35833.04
20240315 18:00,40890.74
20240315 18:30,43763.26
20240315 19:00,45902.02
20240315 19:30,47388.19
20240315 20:00,49256.71
20240315 20:30,51018.89
20240315 21:00,52788.24
20240315 21:30,53444.04
20240315 22:00,53589.8
20240315 22:30,53274.74
20240315 23:00,65653.9
20240315 23:30,65884.76
20240316 00:00,64150.35
20240316 00:30,60537.61
20240316 01:00,68576.61
20240316 01:30,70227.95
20240316 02:00,71860.46
20240316 02:30,73310.82
20240316 03:00,74953.7
20240316 03:30,74845.78
20240316 04:00,74572.76
20240316 04:30,72878.96
20240316 05:00,69197.52
20240316 05:30,63851.25
20240316 06:00,54395.56
20240316 06:30,44809.16
20240316 07:00,36632.4
20240316 07:30,39428.88
20240316 08:00,43085.88
20240316 08:30,45479.83
20240316 09:00,45822.93
20240316 09:30,44201.04
20240316 10:00,41827.44
20240316 10:30,37730.58
20240316 11:00,34188.52
20240316 11:30,31057.15
20240316 12:00,28650.27
20240316 12:30,26075.87
20240316 13:00,24315.75
20240316 13:30,23317.82
20240316 14:00,22100.61
20240316 14:30,21406.79
20240316 15:00,20452.88
20240316 15:30,19739.19
20240316 16:00,19168.52
20240316 16:30,21135.77
20240316 17:00,26772.42
20240316 17:30,33423.72
20240316 18:00,37857.01
20240316 18:30,39893.5
20240316 19:00,41005.61
20240316 19:30,41607.85
20240316 20:00,42530.04
20240316 20:30,43654.19
20240316 21:00,44800.66
20240316 21:30,44972.82
20240316 22:00,45048.92
20240316 22:30,44818.36
20240316 23:00,57866.24
20240316 23:30,58357.56
20240317 00:00,56523.69
20240317 00:30,53071.78
20240317 01:00,61461.36
20240317 01:30,63184.94
20240317 02:00,65063.14
20240317 02:30,66805.7
20240317 03:00,68379.18
20240317 03:30,68366.14
20240317 04:00,68157.12
20240317 04:30,66639.91
20240317 05:00,62407.33
20240317 05:30,56659.54
20240317 06:00,45924.09
20240317 06:30,37892.81
20240317 07:00,30947.93
20240317 07:30,35317.39
20240317 08:00,38943.64
20240317 08:30,43637.99
20240317 09:00,44020.01
20240317 09:30,43387.28
20240317 10:00,41264.42
20240317 10:30,37559.87
20240317 11:00,34496.53
20240317 11:30,31931.3
20240317 12:00,29413.1
20240317 12:30,26380.41
20240317 13:00,23676.13
20240317 13:30,21212.79
20240317 14:00,19365.22
20240317 14:30,21251.37
20240317 15:00,21897.1
20240317 15:30,20011.52
20240317 16:00,20672.93
20240317 16:30,22831.96
20240317 17:00,26772.05
20240317 17:30,33321.06
20240317 18:00,37824.45
20240317 18:30,39572.06
20240317 19:00,40305.37
20240317 19:30,40655
20240317 20:00,41217.46
20240317 20:30,41834.08
20240317 21:00,42545.02
20240317 21:30,42252.58
20240317 22:00,42010.28
20240317 22:30,41511.6
20240317 23:00,53968.47
20240317 23:30,54270.51
20240318 00:00,52382.88
20240318 00:30,48720.28
20240318 01:00,57072.05
20240318 01:30,59111.81
20240318 02:00,61430.77
20240318 02:30,63671.96
20240318 03:00,65885.23
20240318 03:30,66568.2
20240318 04:00,67623.34
20240318 04:30,67428.8
20240318 05:00,65660.15
20240318 05:30,62495.33
20240318 06:00,54282.22
20240318 06:30,45465.19
20240318 07:00,37364.45
20240318 07:30,39004.67
20240318 08:00,41284.63
20240318 08:30,41513.28
20240318 09:00,40608.07
20240318 09:30,38340.14
20240318 10:00,34807.55
20240318 10:30,30860.31
20240318 11:00,27218.88
20240318 11:30,24701.34
20240318 12:00,23067.53
20240318 12:30,21212.39
20240318 13:00,21430.31
20240318 13:30,21465.95
20240318 14:00,20701.59
20240318 14:30,20999.35
20240318 15:00,21017.46
20240318 15:30,20906.72
20240318 16:00,20841.59
20240318 16:30,23399.16
20240318 17:00,30976.21
20240318 17:30,40282.58
20240318 18:00,47025.61
20240318 18:30,51065.46
20240318 19:00,54196.14
20240318 19:30,56511.77
20240318 20:00,58960.19
20240318 20:30,61464.74
20240318 21:00,63641.25
20240318 21:30,64206.78
20240318 22:00,63894.34
20240318 22:30,62785.61
20240318 23:00,75036.54
20240318 23:30,75738.52
20240319 00:00,74492.67
20240319 00:30,71348.74
20240319 01:00,79860.96
20240319 01:30,81866.98
20240319 02:00,83526.33
20240319 02:30,83919.11
20240319 03:00,84232.97
20240319 03:30,82765.63
20240319 04:00,81561.23
20240319 04:30,78995.14
20240319 05:00,76159.68
20240319 05:30,73518.39
20240319 06:00,69208.38
20240319 06:30,64108.2
20240319 07:00,53027.06
20240319 07:30,50478.93
20240319 08:00,48031.91
20240319 08:30,45458.78
20240319 09:00,45453.46
20240319 09:30,46167.67
20240319 10:00,44797.94
20240319 10:30,42197.83
20240319 11:00,38154.4
20240319 11:30,37302.97
20240319 12:00,33527.07
20240319 12:30,30838.71
20240319 13:00,30452.41
20240319 13:30,28897.88
20240319 14:00,27409.76
20240319 14:30,25742.05
20240319 15:00,24649.82
20240319 15:30,24983.33
20240319 16:00,26433.52
20240319 16:30,29247.27
20240319 17:00,35341.03
20240319 17:30,43637.84
20240319 18:00,50082.82
20240319 18:30,53745.54
20240319 19:00,56132.05
20240319 19:30,57868.14
20240319 20:00,59821.56
20240319 20:30,61718.35
20240319 21:00,63430.45
20240319 21:30,63717.04
20240319 22:00,63608.49
20240319 22:30,62699.77
20240319 23:00,74769.42
20240319 23:30,75351.82
20240320 00:00,73619.98
20240320 00:30,70117.67
20240320 01:00,78423.23
20240320 01:30,80783.39
20240320 02:00,82494.48
20240320 02:30,83849.37
20240320 03:00,84953.02
20240320 03:30,84215.79
20240320 04:00,83312.01
20240320 04:30,80827.77
20240320 05:00,76505.86
20240320 05:30,71008.08
20240320 06:00,59971.73
20240320 06:30,50862.59
20240320 07:00,43002.35
20240320 07:30,46513.17
20240320 08:00,50746.72
20240320 08:30,51829.4
20240320 09:00,50743.93
20240320 09:30,48522.01
20240320 10:00,45036.77
20240320 10:30,40615.75
20240320 11:00,35435.14
20240320 11:30,31335.76
20240320 12:00,35646.59
20240320 12:30,36291.15
20240320 13:00,36810.11
20240320 13:30,34453.09
20240320 14:00,31993.82
20240320 14:30,33433.46
20240320 15:00,33532.58
20240320 15:30,33223.67
20240320 16:00,38768.84
20240320 16:30,38896.13
20240320 17:00,41855.84
20240320 17:30,50842.54
20240320 18:00,58199.71
20240320 18:30,62084.47
20240320 19:00,64431.15
20240320 19:30,66355.61
20240320 20:00,68585.42
20240320 20:30,70620.66
20240320 21:00,72371.7
20240320 21:30,72201.95
20240320 22:00,71314.56
20240320 22:30,69296.5
20240320 23:00,79529.68
20240320 23:30,79462.25
20240321 00:00,77722.92
20240321 00:30,74741.93
20240321 01:00,82888.47
20240321 01:30,84968.98
20240321 02:00,86986.81
20240321 02:30,87843.44
20240321 03:00,88189.85
20240321 03:30,86719.01
20240321 04:00,85494.34
20240321 04:30,83257.42
20240321 05:00,80668.65
20240321 05:30,77812.11
20240321 06:00,70761.89
20240321 06:30,63937.16
20240321 07:00,54254.76
20240321 07:30,53608.18
20240321 08:00,52861.84
20240321 08:30,51302.9
20240321 09:00,48892.11
20240321 09:30,45858.15
20240321 10:00,41938.3
20240321 10:30,37286.11
20240321 11:00,32822.13
20240321 11:30,30407.51
20240321 12:00,28596.46
20240321 12:30,27205.31
20240321 13:00,25450.11
20240321 13:30,25167.74
20240321 14:00,24794.53
20240321 14:30,24814.98
20240321 15:00,25046.24
20240321 15:30,25868.8
20240321 16:00,26540.92
20240321 16:30,28881.14
20240321 17:00,37459.94
20240321 17:30,46958.4
20240321 18:00,54568.3
20240321 18:30,59584.89
20240321 19:00,63281.85
20240321 19:30,66317.32
20240321 20:00,69714.19
20240321 20:30,72950.63
20240321 21:00,75489.87
20240321 21:30,76609.07
20240321 22:00,76385.2
20240321 22:30,74956.52
20240321 23:00,87284.72
20240321 23:30,88315.94
20240322 00:00,87517.43
20240322 00:30,84511.44
20240322 01:00,93436.57
20240322 01:30,94856.18
20240322 02:00,95915.22
20240322 02:30,95663.96
20240322 03:00,94765.86
20240322 03:30,91936.76
20240322 04:00,89261.37
20240322 04:30,85732.29
20240322 05:00,82824.76
20240322 05:30,80890.29
20240322 06:00,74506.65
20240322 06:30,68653.44
20240322 07:00,59114.49
20240322 07:30,57736.75
20240322 08:00,56078.68
20240322 08:30,53724.31
20240322 09:00,50773.88
20240322 09:30,46992.41
20240322 10:00,42993.96
20240322 10:30,38495.64
20240322 11:00,34410.4
20240322 11:30,31030.41
20240322 12:00,28458.76
20240322 12:30,26479.15
20240322 13:00,24983.9
20240322 13:30,23890.11
20240322 14:00,23667.04
20240322 14:30,23868.56
20240322 15:00,23977.71
20240322 15:30,23749.23
20240322 16:00,23926.96
20240322 16:30,26865.06
20240322 17:00,34510.53
20240322 17:30,43090.19
20240322 18:00,49965.52
20240322 18:30,54087.58
20240322 19:00,57257.9
20240322 19:30,59920.44
20240322 20:00,62724.53
20240322 20:30,65503.2
20240322 21:00,68232.39
20240322 21:30,69438.96
20240322 22:00,69508
20240322 22:30,68562.86
20240322 23:00,81632.97
20240322 23:30,82355.06
20240323 00:00,80477.79
20240323 00:30,76672.86
20240323 01:00,85141.59
20240323 01:30,86875.92
20240323 02:00,88570.61
20240323 02:30,89571.73
20240323 03:00,90193.14
20240323 03:30,88902.75
20240323 04:00,87256.88
20240323 04:30,84108.89
20240323 05:00,79435
20240323 05:30,73314.55
20240323 06:00,64264.87
20240323 06:30,60008.66
20240323 07:00,54310.23
20240323 07:30,57441.46
20240323 08:00,60603.97
20240323 08:30,60574.89
20240323 09:00,58142.37
20240323 09:30,54763.73
20240323 10:00,53542.4
20240323 10:30,52146.75
20240323 11:00,53123.47
20240323 11:30,54413.38
20240323 12:00,52962.75
20240323 12:30,48958.84
20240323 13:00,50542.06
20240323 13:30,45005.79
20240323 14:00,45116.79
20240323 14:30,41450.43
20240323 15:00,40720.51
20240323 15:30,38290.07
20240323 16:00,36643.72
20240323 16:30,38471.78
20240323 17:00,45667.85
20240323 17:30,54384.2
20240323 18:00,61514.29
20240323 18:30,65202.46
20240323 19:00,67277.95
20240323 19:30,68815.35
20240323 20:00,70595.04
20240323 20:30,72218.02
20240323 21:00,73701.51
20240323 21:30,73585.41
20240323 22:00,73022.2
20240323 22:30,71433.31
20240323 23:00,83323.44
20240323 23:30,84303.02
20240324 00:00,82939.04
20240324 00:30,79723.11
20240324 01:00,88177.88
20240324 01:30,89269.72
20240324 02:00,90034.09
20240324 02:30,89749.18
20240324 03:00,89287.62
20240324 03:30,87111.89
20240324 04:00,85087.97
20240324 04:30,81961.34
20240324 05:00,76962.93
20240324 05:30,70902.85
20240324 06:00,59717.46
20240324 06:30,52923.6
20240324 07:00,44518.03
20240324 07:30,46520.03
20240324 08:00,48516.01
20240324 08:30,47086.98
20240324 09:00,46457.25
20240324 09:30,47887.7
20240324 10:00,49399.78
20240324 10:30,47273.51
20240324 11:00,44659.92
20240324 11:30,43048.84
20240324 12:00,41302.26
20240324 12:30,40130.39
20240324 13:00,38435.37
20240324 13:30,37165.36
20240324 14:00,36435.87
20240324 14:30,35638.71
20240324 15:00,35309.3
20240324 15:30,36481.71
20240324 16:00,38947.32
20240324 16:30,42379.95
20240324 17:00,49526.81
20240324 17:30,55296.87
20240324 18:00,59894.45
20240324 18:30,62133.1
20240324 19:00,63299.46
20240324 19:30,63549.75
20240324 20:00,64228.11
20240324 20:30,64718.59
20240324 21:00,65020.82
20240324 21:30,63609.34
20240324 22:00,61586.95
20240324 22:30,59214.67
20240324 23:00,71020.7
20240324 23:30,71123.17
20240325 00:00,68946.56
20240325 00:30,64439.44
20240325 01:00,73245.55
20240325 01:30,74218.1
20240325 02:00,75157.12
20240325 02:30,75830.79
20240325 03:00,76272.56
20240325 03:30,74925.04
20240325 04:00,73573.24
20240325 04:30,70835.92
20240325 05:00,66664.54
20240325 05:30,62226.91
20240325 06:00,57118.54
20240325 06:30,55756.35
20240325 07:00,48482.68
20240325 07:30,46264.21
20240325 08:00,43862.28
20240325 08:30,41249.08
20240325 09:00,40579.47
20240325 09:30,40240.46
20240325 10:00,38086.88
20240325 10:30,37907.16
20240325 11:00,38609.66
20240325 11:30,39580.69
20240325 12:00,39592.77
20240325 12:30,38493.69
20240325 13:00,37993.95
20240325 13:30,37603.56
20240325 14:00,35526.93
20240325 14:30,36500.9
20240325 15:00,37022.5
20240325 15:30,37244.69
20240325 16:00,38783.35
20240325 16:30,42706.54
20240325 17:00,49417.1
20240325 17:30,54893.08
20240325 18:00,59205.59
20240325 18:30,62188.98
20240325 19:00,63739.8
20240325 19:30,64235.19
20240325 20:00,64744.97
20240325 20:30,65272.05
20240325 21:00,65473.74
20240325 21:30,64418.04
20240325 22:00,62674.66
20240325 22:30,60375.52
20240325 23:00,72042.35
20240325 23:30,72299.94
20240326 00:00,70037.93
20240326 00:30,65175.35
20240326 01:00,73515.11
20240326 01:30,74224.61
20240326 02:00,75251.46
20240326 02:30,75938.49
20240326 03:00,76655
20240326 03:30,75428.68
20240326 04:00,74239.68
20240326 04:30,71924.37
20240326 05:00,67514.34
20240326 05:30,62586.91
20240326 06:00,56519.55
20240326 06:30,52566.16
20240326 07:00,45539.82
20240326 07:30,47178.49
20240326 08:00,47720.68
20240326 08:30,46542.26
20240326 09:00,44104.52
20240326 09:30,44494.01
20240326 10:00,43187.65
20240326 10:30,41671.07
20240326 11:00,41674.06
20240326 11:30,42656.31
20240326 12:00,44312.14
20240326 12:30,43413.43
20240326 13:00,41393.04
20240326 13:30,44009.97
20240326 14:00,41794.77
20240326 14:30,45367.18
20240326 15:00,47881.05
20240326 15:30,46900.8
20240326 16:00,47351
20240326 16:30,51772.78
20240326 17:00,58024.17
20240326 17:30,63745.04
20240326 18:00,68609.98
20240326 18:30,72250.44
20240326 19:00,74584.95
20240326 19:30,75443.4
20240326 20:00,76068.13
20240326 20:30,76423.38
20240326 21:00,76162.92
20240326 21:30,74971.56
20240326 22:00,73009.68
20240326 22:30,70505.1
20240326 23:00,79582.13
20240326 23:30,78783.85
20240327 00:00,76292.41
20240327 00:30,72192.03
20240327 01:00,79128.55
20240327 01:30,80053.23
20240327 02:00,81427.9
20240327 02:30,82256.44
20240327 03:00,83231.66
20240327 03:30,82609.99
20240327 04:00,82413.83
20240327 04:30,81230.06
20240327 05:00,79168.98
20240327 05:30,74930.81
20240327 06:00,64144.85
20240327 06:30,55305.32
20240327 07:00,46815.25
20240327 07:30,48054.32
20240327 08:00,49871.26
20240327 08:30,48582.19
20240327 09:00,46151.33
20240327 09:30,43146.65
20240327 10:00,39846.49
20240327 10:30,35631.92
20240327 11:00,30891.77
20240327 11:30,27177.35
20240327 12:00,24868
20240327 12:30,22668.61
20240327 13:00,21120.28
20240327 13:30,20825.17
20240327 14:00,20290.64
20240327 14:30,20583.92
20240327 15:00,22174.28
20240327 15:30,22357.03
20240327 16:00,21603.05
20240327 16:30,23499.5
20240327 17:00,29223.52
20240327 17:30,35791.77
20240327 18:00,41761.79
20240327 18:30,45521.62
20240327 19:00,47942.23
20240327 19:30,49654.04
20240327 20:00,51513.55
20240327 20:30,53319.55
20240327 21:00,55178.38
20240327 21:30,55812.72
20240327 22:00,55929.2
20240327 22:30,55383.62
20240327 23:00,68496.12
20240327 23:30,68738.96
20240328 00:00,66415.05
20240328 00:30,62586.35
20240328 01:00,70835.26
20240328 01:30,72398.6
20240328 02:00,73944.7
20240328 02:30,74873.57
20240328 03:00,76177.9
20240328 03:30,76083.45
20240328 04:00,76200.87
20240328 04:30,75496.13
20240328 05:00,73269.74
20240328 05:30,69425.1
20240328 06:00,61784.61
20240328 06:30,54819.35
20240328 07:00,44688.59
20240328 07:30,43406.37
20240328 08:00,42459.67
20240328 08:30,41662.37
20240328 09:00,40370.98
20240328 09:30,40579.64
20240328 10:00,39850.74
20240328 10:30,35781.99
20240328 11:00,34356.53
20240328 11:30,35061.8
20240328 12:00,35262.04
20240328 12:30,35556.94
20240328 13:00,33871.83
20240328 13:30,31884.1
20240328 14:00,31113.14
20240328 14:30,30342.04
20240328 15:00,29625.49
20240328 15:30,31299.01
20240328 16:00,34272.69
20240328 16:30,37676.71
20240328 17:00,43125.43
20240328 17:30,48803.7
20240328 18:00,53264.41
20240328 18:30,56358.94
20240328 19:00,58450.02
20240328 19:30,59554.89
20240328 20:00,60552.39
20240328 20:30,61607.98
20240328 21:00,62425.12
20240328 21:30,61733.61
20240328 22:00,60619.58
20240328 22:30,58920.75
20240328 23:00,70617.98
20240328 23:30,70392.47
20240329 00:00,67569.72
20240329 00:30,62853.92
20240329 01:00,70135.01
20240329 01:30,70715.79
20240329 02:00,71176.12
20240329 02:30,71823.98
20240329 03:00,72483.27
20240329 03:30,71249.42
20240329 04:00,69670.82
20240329 04:30,66645.82
20240329 05:00,61812.57
20240329 05:30,56169.04
20240329 06:00,50511.05
20240329 06:30,47206.57
20240329 07:00,39725.59
20240329 07:30,38414.9
20240329 08:00,37036.83
20240329 08:30,37428
20240329 09:00,36039.85
20240329 09:30,35385.07
20240329 10:00,35411.25
20240329 10:30,35329.16
20240329 11:00,35981.51
20240329 11:30,36833.11
20240329 12:00,34657.8
20240329 12:30,34914.2
20240329 13:00,34999.28
20240329 13:30,36580.87
20240329 14:00,35429.31
20240329 14:30,30785.27
20240329 15:00,26597.66
20240329 15:30,23213.69
20240329 16:00,20746.59
20240329 16:30,20507.19
20240329 17:00,24877.23
20240329 17:30,31119.23
20240329 18:00,35994.02
20240329 18:30,38457.82
20240329 19:00,39683.02
20240329 19:30,40168.44
20240329 20:00,40822.16
20240329 20:30,41487.79
20240329 21:00,42351.32
20240329 21:30,42453.6
20240329 22:00,42455.24
20240329 22:30,42332.56
20240329 23:00,55005.57
20240329 23:30,55787.14
20240330 00:00,53928.98
20240330 00:30,50033.64
20240330 01:00,57008.96
20240330 01:30,58185.36
20240330 02:00,59743.64
20240330 02:30,61689.54
20240330 03:00,63393.26
20240330 03:30,63287.83
20240330 04:00,62882.49
20240330 04:30,60799.28
20240330 05:00,56141.5
20240330 05:30,48564.09
20240330 06:00,36860.67
20240330 06:30,30778.88
20240330 07:00,29622.21
20240330 07:30,34351.21
20240330 08:00,38715.36
20240330 08:30,40397.23
20240330 09:00,39518.96
20240330 09:30,36847.83
20240330 10:00,33474.07
20240330 10:30,29654.45
20240330 11:00,26210.1
20240330 11:30,23833.95
20240330 12:00,22262.24
20240330 12:30,20532.42
20240330 13:00,19584.15
20240330 13:30,18999.88
20240330 14:00,19171.88
20240330 14:30,19161.96
20240330 15:00,18954.57
20240330 15:30,18127.59
20240330 16:00,17607.81
20240330 16:30,19012.14
20240330 17:00,22404.53
20240330 17:30,27689.37
20240330 18:00,31781.51
20240330 18:30,33274.19
