Time,Load
20240308 08:00,85236.32
20240308 08:30,83615.77
20240308 09:00,83304.98
20240308 09:30,81426.35
20240308 10:00,101666.91
20240308 10:30,121671.94
20240308 11:00,129808.14
20240308 11:30,103321.07
20240308 12:00,103647.42
20240308 12:30,115503.39
20240308 13:00,108490.09
20240308 13:30,89129.3
20240308 14:00,87964.75
20240308 14:30,102436.85
20240308 15:00,94576.18
20240308 15:30,91013.16
20240308 16:00,77569.12
20240308 16:30,65316.76
20240308 17:00,66178.1
20240308 17:30,73033.47
20240308 18:00,80795.02
20240308 18:30,86422.96
20240308 19:00,90032.85
20240308 19:30,91964.58
20240308 20:00,93560.12
20240308 20:30,94519.15
20240308 21:00,94474.1
20240308 21:30,93042.39
20240308 22:00,90510.24
20240308 22:30,87414.39
20240308 23:00,98910.96
20240308 23:30,100741.73
20240309 00:00,101227.49
20240309 00:30,100118.4
20240309 01:00,114677.13
20240309 01:30,118564.66
20240309 02:00,121655.65
20240309 02:30,123239.73
20240309 03:00,123807.43
20240309 03:30,121903.07
20240309 04:00,119878.28
20240309 04:30,116866.58
20240309 05:00,111153.38
20240309 05:30,104151.04
20240309 06:00,97405.3
20240309 06:30,102054.98
20240309 07:00,95366.6
20240309 07:30,111790.77
20240309 08:00,135738.76
20240309 08:30,146540.38
20240309 09:00,144705.13
20240309 09:30,136708.44
20240309 10:00,125967.75
20240309 10:30,116682.23
20240309 11:00,110330.47
20240309 11:30,106767.31
20240309 12:00,106892.78
20240309 12:30,106346.75
20240309 13:00,109903.62
20240309 13:30,114839.17
20240309 14:00,117738.14
20240309 14:30,116806.27
20240309 15:00,107725.55
20240309 15:30,89759.08
20240309 16:00,68204.17
20240309 16:30,53953.27
20240309 17:00,55334.62
20240309 17:30,64526.59
20240309 18:00,72249.62
20240309 18:30,77441.98
20240309 19:00,81327.4
20240309 19:30,84536.5
20240309 20:00,87403.08
20240309 20:30,90065.6
20240309 21:00,91951.01
20240309 21:30,91871.48
20240309 22:00,89982.09
20240309 22:30,87566.07
20240309 23:00,99848.6
20240309 23:30,101998.16
20240310 00:00,102715.98
20240310 00:30,101645.27
20240310 01:00,116207.94
20240310 01:30,120311.59
20240310 02:00,122947.71
20240310 02:30,123749.83
20240310 03:00,122991.82
20240310 03:30,119259.14
20240310 04:00,114063.31
20240310 04:30,106783.86
20240310 05:00,98040.7
20240310 05:30,89650.5
20240310 06:00,82771.67
20240310 06:30,84178.96
20240310 07:00,92265.48
20240310 07:30,116605.52
20240310 08:00,138475.72
20240310 08:30,148554.76
20240310 09:00,147033.43
20240310 09:30,138546.49
20240310 10:00,127663.95
20240310 10:30,117245.63
20240310 11:00,108668.09
20240310 11:30,103227.67
20240310 12:00,102601.35
20240310 12:30,103714.02
20240310 13:00,105031.06
20240310 13:30,110969.98
20240310 14:00,113436.28
20240310 14:30,114389.91
20240310 15:00,104731.67
20240310 15:30,88529.32
20240310 16:00,67251.51
20240310 16:30,53169.61
20240310 17:00,53723.6
20240310 17:30,61980.09
20240310 18:00,70054.33
20240310 18:30,75027.08
20240310 19:00,78445.37
20240310 19:30,81111.27
20240310 20:00,83811.03
20240310 20:30,85889.59
20240310 21:00,87081.28
20240310 21:30,85712.84
20240310 22:00,83396.91
20240310 22:30,80113.76
20240310 23:00,91843.34
20240310 23:30,93440.09
20240311 00:00,94026.38
20240311 00:30,93340.16
20240311 01:00,109111.71
20240311 01:30,114856.56
20240311 02:00,118709.27
20240311 02:30,120506.37
20240311 03:00,120909.06
20240311 03:30,118872.88
20240311 04:00,116149.76
20240311 04:30,111794.9
20240311 05:00,107563.73
20240311 05:30,104933.43
20240311 06:00,103530.22
20240311 06:30,105670.35
20240311 07:00,103961.72
20240311 07:30,116749.49
20240311 08:00,130622.42
20240311 08:30,137509.99
20240311 09:00,136028.2
20240311 09:30,128561.25
20240311 10:00,120571.17
20240311 10:30,112322.69
20240311 11:00,104961.6
20240311 11:30,96257.53
20240311 12:00,84919.16
20240311 12:30,79851.55
20240311 13:00,79687.6
20240311 13:30,82392.64
20240311 14:00,85262.37
20240311 14:30,86718.43
20240311 15:00,84383.23
20240311 15:30,77509.81
20240311 16:00,60913.51
20240311 16:30,53690.06
20240311 17:00,53017.9
20240311 17:30,56927.04
20240311 18:00,64531.94
20240311 18:30,69551.84
20240311 19:00,73083.69
20240311 19:30,75068.16
20240311 20:00,77089.49
20240311 20:30,78275.96
20240311 21:00,78319.96
20240311 21:30,76503.86
20240311 22:00,73542.5
20240311 22:30,70092.54
20240311 23:00,79888.64
20240311 23:30,79420.24
20240312 00:00,77285.23
20240312 00:30,74316.36
20240312 01:00,87299.72
20240312 01:30,92203.19
20240312 02:00,95649.2
20240312 02:30,99037.36
20240312 03:00,101682.15
20240312 03:30,102368.16
20240312 04:00,102487.34
20240312 04:30,100963.12
20240312 05:00,96965.63
20240312 05:30,92528.96
20240312 06:00,86769.05
20240312 06:30,86021.12
20240312 07:00,73380.38
20240312 07:30,69923.56
20240312 08:00,68445.92
20240312 08:30,69965.1
20240312 09:00,74064.95
20240312 09:30,80551.57
20240312 10:00,88138.73
20240312 10:30,84272.74
20240312 11:00,84538.88
20240312 11:30,69444.67
20240312 12:00,77773.41
20240312 12:30,78761.41
20240312 13:00,69116.97
20240312 13:30,59564.16
20240312 14:00,54609.6
20240312 14:30,52768.06
20240312 15:00,53458.5
20240312 15:30,53839.56
20240312 16:00,55878.34
20240312 16:30,60327.91
20240312 17:00,67538.84
20240312 17:30,73613.63
20240312 18:00,79191.29
20240312 18:30,83545.89
20240312 19:00,86060.38
20240312 19:30,87239.19
20240312 20:00,87852.65
20240312 20:30,87349.46
20240312 21:00,85835.04
20240312 21:30,82811.06
20240312 22:00,79064.53
20240312 22:30,74902.06
20240312 23:00,82879.5
20240312 23:30,81806.62
20240313 00:00,79875.59
20240313 00:30,77345.61
20240313 01:00,89470.91
20240313 01:30,94156.85
20240313 02:00,98083.95
20240313 02:30,101487.69
20240313 03:00,104014.52
20240313 03:30,104546.86
20240313 04:00,104586.16
20240313 04:30,103298.43
20240313 05:00,99737.2
20240313 05:30,95843.36
20240313 06:00,92186.9
20240313 06:30,85901.8
20240313 07:00,82688.71
20240313 07:30,98437.58
20240313 08:00,106899.93
20240313 08:30,119611.09
20240313 09:00,122995.57
20240313 09:30,109246.51
20240313 10:00,90854.73
20240313 10:30,83340.57
20240313 11:00,82593.51
20240313 11:30,85199.55
20240313 12:00,86960.92
20240313 12:30,91326.78
20240313 13:00,95884.99
20240313 13:30,102550.67
20240313 14:00,107864.68
20240313 14:30,107059.97
20240313 15:00,98984.45
20240313 15:30,81323.79
20240313 16:00,62375.29
20240313 16:30,47608.84
20240313 17:00,46865.84
20240313 17:30,53518.33
20240313 18:00,61173.96
20240313 18:30,66802.29
20240313 19:00,70805.16
20240313 19:30,73814.4
20240313 20:00,76389.1
20240313 20:30,78597.83
20240313 21:00,79458.23
20240313 21:30,78408.03
20240313 22:00,76310.3
20240313 22:30,73579.83
20240313 23:00,83500.11
20240313 23:30,83738.58
20240314 00:00,82959.98
20240314 00:30,81773.07
20240314 01:00,96551.46
20240314 01:30,103436.96
20240314 02:00,108464.54
20240314 02:30,112386.29
20240314 03:00,114704.98
20240314 03:30,114753.44
20240314 04:00,113991.16
20240314 04:30,111293.06
20240314 05:00,107201.27
20240314 05:30,103796.18
20240314 06:00,100453.72
20240314 06:30,100719.24
20240314 07:00,98807.09
20240314 07:30,112868.72
20240314 08:00,127534.71
20240314 08:30,133680.02
20240314 09:00,131770.88
20240314 09:30,124690.59
20240314 10:00,115669.08
20240314 10:30,105844.76
20240314 11:00,99151.45
20240314 11:30,95652.22
20240314 12:00,94357.78
20240314 12:30,93959.79
20240314 13:00,95183.02
20240314 13:30,98306.29
20240314 14:00,101948.94
20240314 14:30,101450.99
20240314 15:00,93782.36
20240314 15:30,77483.64
20240314 16:00,58164.76
20240314 16:30,43572.69
20240314 17:00,43082.67
20240314 17:30,48801.61
20240314 18:00,55828.4
20240314 18:30,60519.31
20240314 19:00,63805.4
20240314 19:30,66159.58
20240314 20:00,68425.92
20240314 20:30,70194.44
20240314 21:00,71135.36
20240314 21:30,70428.96
20240314 22:00,68741.44
20240314 22:30,66291.63
20240314 23:00,76125.11
20240314 23:30,76115.81
20240315 00:00,74912.61
20240315 00:30,72932.41
20240315 01:00,85824.1
20240315 01:30,92097.59
20240315 02:00,97135.35
20240315 02:30,102040.78
20240315 03:00,105882.86
20240315 03:30,107488.83
20240315 04:00,108608.07
20240315 04:30,107878.38
20240315 05:00,104510.64
20240315 05:30,101077.32
20240315 06:00,96081.86
20240315 06:30,94551.37
20240315 07:00,92690.26
20240315 07:30,108221.48
20240315 08:00,124110.85
20240315 08:30,130172.49
20240315 09:00,128328.74
20240315 09:30,122030.85
20240315 10:00,114171.21
20240315 10:30,105737.4
20240315 11:00,99212.65
20240315 11:30,95313.14
20240315 12:00,94224.67
20240315 12:30,94090.57
20240315 13:00,96511.78
20240315 13:30,100192.71
20240315 14:00,102746.05
20240315 14:30,101333.21
20240315 15:00,91738.08
20240315 15:30,74747.94
20240315 16:00,56191.06
20240315 16:30,43503.33
20240315 17:00,41838.23
20240315 17:30,44694.14
20240315 18:00,50254.8
20240315 18:30,54201.53
20240315 19:00,56788.75
20240315 19:30,58607.48
20240315 20:00,60725.56
20240315 20:30,62325.23
20240315 21:00,63440.84
20240315 21:30,63351.66
20240315 22:00,62347.63
20240315 22:30,61025.44
20240315 23:00,71380.43
20240315 23:30,71227.12
20240316 00:00,69402.47
20240316 00:30,66713.1
20240316 01:00,78254.58
20240316 01:30,83192.55
20240316 02:00,87060.67
20240316 02:30,91057.66
20240316 03:00,94026.06
20240316 03:30,94547.4
20240316 04:00,94275.59
20240316 04:30,91747.08
20240316 05:00,85293.02
20240316 05:30,77492.62
20240316 06:00,70346.03
20240316 06:30,69438.62
20240316 07:00,74773.84
20240316 07:30,93766.19
20240316 08:00,112544.45
20240316 08:30,124026.46
20240316 09:00,126073.44
20240316 09:30,121397.94
20240316 10:00,114679.44
20240316 10:30,107247.28
20240316 11:00,101878.98
20240316 11:30,99653.02
20240316 12:00,98802.77
20240316 12:30,99503.87
20240316 13:00,102542.64
20240316 13:30,105461.4
20240316 14:00,107078.72
20240316 14:30,103796.79
20240316 15:00,91911.8
20240316 15:30,74282.07
20240316 16:00,56416.95
20240316 16:30,43649.32
20240316 17:00,41072.55
20240316 17:30,42699.93
20240316 18:00,47242.69
20240316 18:30,49935.94
20240316 19:00,51631.94
20240316 19:30,52452.06
20240316 20:00,53521.29
20240316 20:30,54566.06
20240316 21:00,55500.22
20240316 21:30,54937.1
20240316 22:00,53873.27
20240316 22:30,52730.39
20240316 23:00,63649.41
20240316 23:30,63629.68
20240317 00:00,61765.76
20240317 00:30,59063.79
20240317 01:00,70332.26
20240317 01:30,74428.38
20240317 02:00,78077
20240317 02:30,82378.52
20240317 03:00,85749.52
20240317 03:30,86647.51
20240317 04:00,86138.54
20240317 04:30,82708.55
20240317 05:00,75117.29
20240317 05:30,66051.56
20240317 06:00,57952.82
20240317 06:30,59971.07
20240317 07:00,71721.48
20240317 07:30,81952.25
20240317 08:00,99990.16
20240317 08:30,92951.38
20240317 09:00,106212.07
20240317 09:30,105821.01
20240317 10:00,98761.4
20240317 10:30,96956.71
20240317 11:00,97817.08
20240317 11:30,99427.48
20240317 12:00,98669.24
20240317 12:30,96484.42
20240317 13:00,92962.65
20240317 13:30,94724.98
20240317 14:00,95860.16
20240317 14:30,93936.05
20240317 15:00,84757.91
20240317 15:30,67854.38
20240317 16:00,51836.72
20240317 16:30,42621.04
20240317 17:00,40489.77
20240317 17:30,42862.5
20240317 18:00,46875.37
20240317 18:30,48804.58
20240317 19:00,49369.42
20240317 19:30,49592.7
20240317 20:00,49849.47
20240317 20:30,50115.24
20240317 21:00,49955.29
20240317 21:30,48635.05
20240317 22:00,47242.7
20240317 22:30,45756.64
20240317 23:00,56577.9
20240317 23:30,56599.11
20240318 00:00,55010.35
20240318 00:30,52276.75
20240318 01:00,63595.89
20240318 01:30,68109.26
20240318 02:00,72937.7
20240318 02:30,78114.49
20240318 03:00,82934.16
20240318 03:30,85576.58
20240318 04:00,87198.42
20240318 04:30,86694.7
20240318 05:00,83130.13
20240318 05:30,78568.37
20240318 06:00,74088.37
20240318 06:30,69999.1
20240318 07:00,62792.8
20240318 07:30,80762.01
20240318 08:00,80444.05
20240318 08:30,93017.13
20240318 09:00,106984.63
20240318 09:30,100150.87
20240318 10:00,95290.77
20240318 10:30,92266.27
20240318 11:00,87484.73
20240318 11:30,86391.22
20240318 12:00,86222.27
20240318 12:30,87186.91
20240318 13:00,87482.14
20240318 13:30,91148.29
20240318 14:00,95897.18
20240318 14:30,98085.66
20240318 15:00,91407.61
20240318 15:30,78931.76
20240318 16:00,61163.79
20240318 16:30,46505
20240318 17:00,44996.11
20240318 17:30,51754.94
20240318 18:00,59767.1
20240318 18:30,65364.3
20240318 19:00,69241.46
20240318 19:30,71742.91
20240318 20:00,74546.88
20240318 20:30,76750.71
20240318 21:00,77757.23
20240318 21:30,77013.78
20240318 22:00,74953.39
20240318 22:30,71990.72
20240318 23:00,82836.22
20240318 23:30,83581.65
20240319 00:00,83014.57
20240319 00:30,81435.56
20240319 01:00,93873.25
20240319 01:30,99319.95
20240319 02:00,103850.68
20240319 02:30,107050.28
20240319 03:00,109102.5
20240319 03:30,108257.3
20240319 04:00,106897.9
20240319 04:30,103184.91
20240319 05:00,98413.64
20240319 05:30,94976.89
20240319 06:00,94928.37
20240319 06:30,97808.74
20240319 07:00,92386.39
20240319 07:30,107979.67
20240319 08:00,115612.53
20240319 08:30,127681.12
20240319 09:00,129389.18
20240319 09:30,120425.99
20240319 10:00,110479.62
20240319 10:30,100522.95
20240319 11:00,102725.85
20240319 11:30,115574.85
20240319 12:00,119410.8
20240319 12:30,119597.98
20240319 13:00,111975.35
20240319 13:30,112585.08
20240319 14:00,100931.7
20240319 14:30,94737.31
20240319 15:00,87238.77
20240319 15:30,78314.49
20240319 16:00,66835.14
20240319 16:30,55515.58
20240319 17:00,51493.84
20240319 17:30,56006.62
20240319 18:00,62951.99
20240319 18:30,67601.9
20240319 19:00,70629.85
20240319 19:30,72732.55
20240319 20:00,74589.17
20240319 20:30,75891.73
20240319 21:00,76592.48
20240319 21:30,75637.75
20240319 22:00,73849.81
20240319 22:30,71224.67
20240319 23:00,81218.41
20240319 23:30,80578.21
20240320 00:00,78062.67
20240320 00:30,75004.44
20240320 01:00,85916.16
20240320 01:30,90532.76
20240320 02:00,94433.78
20240320 02:30,98455.85
20240320 03:00,102195.8
20240320 03:30,103413.84
20240320 04:00,103285.61
20240320 04:30,100741.46
20240320 05:00,94102.75
20240320 05:30,86809.04
20240320 06:00,77636.63
20240320 06:30,76454.4
20240320 07:00,83939.67
20240320 07:30,106156.11
20240320 08:00,125389.57
20240320 08:30,131774.89
20240320 09:00,124198.94
20240320 09:30,110834.21
20240320 10:00,100000.48
20240320 10:30,90352.16
20240320 11:00,58776.12
20240320 11:30,38052.72
20240320 12:00,65398
20240320 12:30,58253.73
20240320 13:00,77201.22
20240320 13:30,63281.55
20240320 14:00,76206.04
20240320 14:30,74640.46
20240320 15:00,42340.56
20240320 15:30,48386.94
20240320 16:00,70360.61
20240320 16:30,70117.95
20240320 17:00,59102.08
20240320 17:30,61448.01
20240320 18:00,69174.57
20240320 18:30,73736.2
20240320 19:00,76261.85
20240320 19:30,78106.04
20240320 20:00,80216.95
20240320 20:30,81736.71
20240320 21:00,82379.96
20240320 21:30,80936.1
20240320 22:00,78505.85
20240320 22:30,75219.87
20240320 23:00,85181.28
20240320 23:30,85685.79
20240321 00:00,85107.07
20240321 00:30,83642.35
20240321 01:00,96106.07
20240321 01:30,101053.75
20240321 02:00,105307.86
20240321 02:30,108392.84
20240321 03:00,110536.86
20240321 03:30,110032.37
20240321 04:00,108871.58
20240321 04:30,105656.17
20240321 05:00,101606.6
20240321 05:30,98501.14
20240321 06:00,93097.16
20240321 06:30,97905.8
20240321 07:00,105182.23
20240321 07:30,123152.7
20240321 08:00,136566.82
20240321 08:30,138120.11
20240321 09:00,131330.9
20240321 09:30,118927.5
20240321 10:00,103134.77
20240321 10:30,89143.75
20240321 11:00,81486.4
20240321 11:30,75454.9
20240321 12:00,75544.76
20240321 12:30,71867.22
20240321 13:00,66266.64
20240321 13:30,67618.18
20240321 14:00,72030.09
20240321 14:30,82733.27
20240321 15:00,85989.99
20240321 15:30,77535.04
20240321 16:00,65412.15
20240321 16:30,53150.64
20240321 17:00,51013.21
20240321 17:30,58278.65
20240321 18:00,66966.34
20240321 18:30,73355.03
20240321 19:00,77814.23
20240321 19:30,81120.79
20240321 20:00,84562.03
20240321 20:30,86966.39
20240321 21:00,88343.33
20240321 21:30,88147.1
20240321 22:00,86053.47
20240321 22:30,82883.85
20240321 23:00,94180.76
20240321 23:30,95290.58
20240322 00:00,95265.5
20240322 00:30,93833.8
20240322 01:00,106978.78
20240322 01:30,111550.1
20240322 02:00,115090.75
20240322 02:30,116539.21
20240322 03:00,116792.56
20240322 03:30,114352.75
20240322 04:00,110922.27
20240322 04:30,105423.71
20240322 05:00,100660.03
20240322 05:30,98597.97
20240322 06:00,95859.82
20240322 06:30,102615.64
20240322 07:00,108697.19
20240322 07:30,125484.57
20240322 08:00,138072.28
20240322 08:30,139187.35
20240322 09:00,131911.56
20240322 09:30,120946.41
20240322 10:00,110642.49
20240322 10:30,101435.81
20240322 11:00,94605.01
20240322 11:30,93189.35
20240322 12:00,92120.15
20240322 12:30,91679.43
20240322 13:00,95191.55
20240322 13:30,99173.09
20240322 14:00,104977.59
20240322 14:30,108065.73
20240322 15:00,103166.51
20240322 15:30,87651.12
20240322 16:00,67075.31
20240322 16:30,51219.75
20240322 17:00,48379.7
20240322 17:30,53260.23
20240322 18:00,60628.11
20240322 18:30,66308.1
20240322 19:00,70520.73
20240322 19:30,73964.21
20240322 20:00,77105.55
20240322 20:30,79900.38
20240322 21:00,82084.53
20240322 21:30,82634.76
20240322 22:00,81575.78
20240322 22:30,79733.34
20240322 23:00,92352.53
20240322 23:30,93916.48
20240323 00:00,93599.73
20240323 00:30,91467.16
20240323 01:00,103922.81
20240323 01:30,107973.05
20240323 02:00,110904.38
20240323 02:30,113004.76
20240323 03:00,114405.21
20240323 03:30,113119.72
20240323 04:00,110391.31
20240323 04:30,105075.29
20240323 05:00,97656.45
20240323 05:30,91501.85
20240323 06:00,90341.47
20240323 06:30,92767.39
20240323 07:00,98519.14
20240323 07:30,87890.15
20240323 08:00,88648.57
20240323 08:30,93924.93
20240323 09:00,91804.36
20240323 09:30,87659.01
20240323 10:00,90794.76
20240323 10:30,93471.32
20240323 11:00,94538.18
20240323 11:30,95110.11
20240323 12:00,90922.22
20240323 12:30,83813.84
20240323 13:00,80608.77
20240323 13:30,82455.38
20240323 14:00,73222.95
20240323 14:30,73735.36
20240323 15:00,72769.18
20240323 15:30,63377.47
20240323 16:00,74690.6
20240323 16:30,77096.04
20240323 17:00,77206.33
20240323 17:30,81015.43
20240323 18:00,86250.18
20240323 18:30,89354.81
20240323 19:00,90670.8
20240323 19:30,91585.53
20240323 20:00,92573.05
20240323 20:30,93164.51
20240323 21:00,93045.04
20240323 21:30,91565.45
20240323 22:00,89009.41
20240323 22:30,85787.21
20240323 23:00,97002.82
20240323 23:30,98767.49
20240324 00:00,98912.26
20240324 00:30,97226.49
20240324 01:00,110208.58
20240324 01:30,113888.65
20240324 02:00,116540.57
20240324 02:30,118019.55
20240324 03:00,118386.85
20240324 03:30,116165.38
20240324 04:00,113058.51
20240324 04:30,107955.47
20240324 05:00,100422.54
20240324 05:30,93176.28
20240324 06:00,88983.53
20240324 06:30,88347.05
20240324 07:00,90419.86
20240324 07:30,104289.73
20240324 08:00,101986.23
20240324 08:30,105884.12
20240324 09:00,105810.2
20240324 09:30,99415.98
20240324 10:00,109267.47
20240324 10:30,113370.87
20240324 11:00,107096.18
20240324 11:30,103710.07
20240324 12:00,90790.51
20240324 12:30,84317.95
20240324 13:00,73980.97
20240324 13:30,71866.88
20240324 14:00,68516.93
20240324 14:30,63802.18
20240324 15:00,60606.76
20240324 15:30,62373.57
20240324 16:00,62536.41
20240324 16:30,57092.49
20240324 17:00,58416.26
20240324 17:30,63509.37
20240324 18:00,68665.46
20240324 18:30,71400.26
20240324 19:00,72636.89
20240324 19:30,73260.38
20240324 20:00,73627.07
20240324 20:30,73327.99
20240324 21:00,72471.43
20240324 21:30,70169.56
20240324 22:00,67126.27
20240324 22:30,63922.55
20240324 23:00,73947.09
20240324 23:30,73428.82
20240325 00:00,71290.47
20240325 00:30,68331.92
20240325 01:00,80802.3
20240325 01:30,84610.71
20240325 02:00,87965.1
20240325 02:30,91697.33
20240325 03:00,94470.88
20240325 03:30,94458.95
20240325 04:00,93527.42
20240325 04:30,89612.83
20240325 05:00,83030.41
20240325 05:30,75795.96
20240325 06:00,68902.09
20240325 06:30,68452.38
20240325 07:00,61210.9
20240325 07:30,58946.52
20240325 08:00,61153.92
20240325 08:30,64599.31
20240325 09:00,63604.87
20240325 09:30,90098.59
20240325 10:00,94202.09
20240325 10:30,91016.44
20240325 11:00,77990.78
20240325 11:30,79751.61
20240325 12:00,78314.19
20240325 12:30,78860.23
20240325 13:00,78763.07
20240325 13:30,79055.9
20240325 14:00,82345.55
20240325 14:30,76661.34
20240325 15:00,78064.38
20240325 15:30,61501.65
20240325 16:00,55653.71
20240325 16:30,50969.7
20240325 17:00,55648.08
20240325 17:30,60479.33
20240325 18:00,65571.46
20240325 18:30,69257.97
20240325 19:00,71128.67
20240325 19:30,71695.56
20240325 20:00,72144.07
20240325 20:30,72022.57
20240325 21:00,71303.76
20240325 21:30,69315.33
20240325 22:00,66471.94
20240325 22:30,63461.93
20240325 23:00,73462.63
20240325 23:30,73220.95
20240326 00:00,71222.42
20240326 00:30,68030.1
20240326 01:00,79989.27
20240326 01:30,83707.18
20240326 02:00,87014.19
20240326 02:30,91027.35
20240326 03:00,94372.2
20240326 03:30,94769.07
20240326 04:00,94015.89
20240326 04:30,90474.99
20240326 05:00,83496
20240326 05:30,76115.34
20240326 06:00,67961.71
20240326 06:30,64777.04
20240326 07:00,59837.1
20240326 07:30,60570.26
20240326 08:00,55753.75
20240326 08:30,55039.28
20240326 09:00,54258.52
20240326 09:30,61829.58
20240326 10:00,64155.33
20240326 10:30,65416.18
20240326 11:00,57527.36
20240326 11:30,64292.32
20240326 12:00,61142.72
20240326 12:30,58374.73
20240326 13:00,63644.6
20240326 13:30,66723.91
20240326 14:00,68271.31
20240326 14:30,52191.72
20240326 15:00,52628.59
20240326 15:30,55001.64
20240326 16:00,55111.41
20240326 16:30,58526.76
20240326 17:00,66047.92
20240326 17:30,69859.96
20240326 18:00,75711.14
20240326 18:30,80771.73
20240326 19:00,84069.1
20240326 19:30,85826.67
20240326 20:00,87144.3
20240326 20:30,87722.78
20240326 21:00,86786.61
20240326 21:30,84292.39
20240326 22:00,80678.71
20240326 22:30,76712.29
20240326 23:00,85331.65
20240326 23:30,85080.49
20240327 00:00,83434.42
20240327 00:30,80522.85
20240327 01:00,90907.42
20240327 01:30,94504.13
20240327 02:00,97528.11
20240327 02:30,99996.7
20240327 03:00,102453.01
20240327 03:30,103127.75
20240327 04:00,103328.55
20240327 04:30,101690.96
20240327 05:00,97824.34
20240327 05:30,93065.36
20240327 06:00,83621.84
20240327 06:30,88659.63
20240327 07:00,98211.47
20240327 07:30,118546.58
20240327 08:00,132173.5
20240327 08:30,132710.27
20240327 09:00,125347.6
20240327 09:30,115736.88
20240327 10:00,107951.75
20240327 10:30,100018.32
20240327 11:00,95373.49
20240327 11:30,88497.45
20240327 12:00,80833.76
20240327 12:30,84420.32
20240327 13:00,84932.86
20240327 13:30,87859.64
20240327 14:00,93137.39
20240327 14:30,94805.38
20240327 15:00,93680.68
20240327 15:30,78924.44
20240327 16:00,61398.14
20240327 16:30,45986.28
20240327 17:00,42808.12
20240327 17:30,44844.04
20240327 18:00,50773.75
20240327 18:30,55693.23
20240327 19:00,59038.6
20240327 19:30,61081.81
20240327 20:00,63227.21
20240327 20:30,64805.01
20240327 21:00,65926.35
20240327 21:30,65735.82
20240327 22:00,64532.64
20240327 22:30,62821.43
20240327 23:00,73862.67
20240327 23:30,74075.22
20240328 00:00,72061.72
20240328 00:30,69427.45
20240328 01:00,81050.79
20240328 01:30,86294.16
20240328 02:00,90784.66
20240328 02:30,95633.3
20240328 03:00,99732.47
20240328 03:30,101458.23
20240328 04:00,102339.6
20240328 04:30,101327.97
20240328 05:00,97560.51
20240328 05:30,94658.36
20240328 06:00,92606.44
20240328 06:30,94054.27
20240328 07:00,91200.78
20240328 07:30,101977.84
20240328 08:00,105135.19
20240328 08:30,113395.08
20240328 09:00,117966.87
20240328 09:30,119030.88
20240328 10:00,99290.3
20240328 10:30,96018.15
20240328 11:00,86699.51
20240328 11:30,80023.45
20240328 12:00,81737.77
20240328 12:30,90475.04
20240328 13:00,86170.43
20240328 13:30,69615.19
20240328 14:00,57714.62
20240328 14:30,45612.92
20240328 15:00,47528.34
20240328 15:30,47418.14
20240328 16:00,46131.54
20240328 16:30,47180.69
20240328 17:00,50294.73
20240328 17:30,55358.93
20240328 18:00,60772.19
20240328 18:30,64563.67
20240328 19:00,66872.51
20240328 19:30,67918.95
20240328 20:00,68615.79
20240328 20:30,68997.56
20240328 21:00,68973.41
20240328 21:30,67523.01
20240328 22:00,65056.06
20240328 22:30,62248.7
20240328 23:00,72390.56
20240328 23:30,71789.71
20240329 00:00,69240.03
20240329 00:30,65646.31
20240329 01:00,76130.04
20240329 01:30,79272.29
20240329 02:00,82437.4
20240329 02:30,86105.19
20240329 03:00,89317.49
20240329 03:30,89855.38
20240329 04:00,88947.22
20240329 04:30,85214.11
20240329 05:00,78440.95
20240329 05:30,71830.35
20240329 06:00,66220.47
20240329 06:30,62338.67
20240329 07:00,55505.65
20240329 07:30,54405.84
20240329 08:00,56581.25
20240329 08:30,55855.23
20240329 09:00,56504.62
20240329 09:30,52755.33
20240329 10:00,60648.17
20240329 10:30,57815.05
20240329 11:00,61728.56
20240329 11:30,66266.73
20240329 12:00,58898.96
20240329 12:30,56679.24
20240329 13:00,56536.39
20240329 13:30,53276.1
20240329 14:00,78984.59
20240329 14:30,116899.77
20240329 15:00,107870.74
20240329 15:30,89079.3
20240329 16:00,66318.27
20240329 16:30,46637.86
20240329 17:00,37902.96
20240329 17:30,39980.75
20240329 18:00,44476.49
20240329 18:30,47716.83
20240329 19:00,49586.4
20240329 19:30,50059.94
20240329 20:00,50775.23
20240329 20:30,51162.8
20240329 21:00,51530.94
20240329 21:30,51126.28
20240329 22:00,50396.32
20240329 22:30,49535.34
20240329 23:00,60526.12
20240329 23:30,60930.47
20240330 00:00,59360.4
20240330 00:30,56487.64
20240330 01:00,66549.46
20240330 01:30,70494.99
20240330 02:00,74266.1
20240330 02:30,78824.3
20240330 03:00,82726.3
20240330 03:30,84051.92
20240330 04:00,83833.65
20240330 04:30,80607.47
20240330 05:00,72970.31
20240330 05:30,65885.84
20240330 06:00,59817.37
20240330 06:30,66979.81
20240330 07:00,81374.12
20240330 07:30,107098.25
20240330 08:00,124975.26
20240330 08:30,127047.33
20240330 09:00,122705.06
20240330 09:30,115731.69
20240330 10:00,108172.17
20240330 10:30,100745.41
20240330 11:00,96581.99
20240330 11:30,95241.21
20240330 12:00,96840.52
20240330 12:30,95865.46
20240330 13:00,98615.27
20240330 13:30,98506.42
20240330 14:00,103027.35
20240330 14:30,101381.9
20240330 15:00,92471.75
20240330 15:30,74693.26
20240330 16:00,60096.03
20240330 16:30,42245.18
20240330 17:00,38257.2
20240330 17:30,36561.17
20240330 18:00,39026.56
