Time,Load
20240307 20:30,88671.7
20240307 21:00,88643.59
20240307 21:30,86837.68
20240307 22:00,84226.24
20240307 22:30,80741.03
20240307 23:00,89190.03
20240307 23:30,89696.97
20240308 00:00,89419.73
20240308 00:30,88591.14
20240308 01:00,101658.03
20240308 01:30,106832.88
20240308 02:00,110435.9
20240308 02:30,112476.73
20240308 03:00,113301.1
20240308 03:30,112574.98
20240308 04:00,111811.97
20240308 04:30,110171.91
20240308 05:00,109028.41
20240308 05:30,107311.61
20240308 06:00,104192.96
20240308 06:30,102584.05
20240308 07:00,86827.04
20240308 07:30,82510.45
20240308 08:00,78307.74
20240308 08:30,74070.96
20240308 09:00,71991.11
20240308 09:30,69619.09
20240308 10:00,68914.93
20240308 10:30,63720.12
20240308 11:00,60843.61
20240308 11:30,56419.4
20240308 12:00,50834.27
20240308 12:30,51147.47
20240308 13:00,49317.42
20240308 13:30,43745.61
20240308 14:00,37310.1
20240308 14:30,39892.68
20240308 15:00,35407.4
20240308 15:30,38661.15
20240308 16:00,45999.64
20240308 16:30,52492.12
20240308 17:00,60697.81
20240308 17:30,68328.94
20240308 18:00,74751.85
20240308 18:30,79396.07
20240308 19:00,82231.97
20240308 19:30,83717.31
20240308 20:00,85257.46
20240308 20:30,86918.49
20240308 21:00,87628
20240308 21:30,86646.09
20240308 22:00,84922.48
20240308 22:30,82590.72
20240308 23:00,92152.51
20240308 23:30,93194.68
20240309 00:00,93105.65
20240309 00:30,91555.04
20240309 01:00,102991.78
20240309 01:30,106510.78
20240309 02:00,109160.29
20240309 02:30,110469.07
20240309 03:00,111044.84
20240309 03:30,109144.73
20240309 04:00,106835.15
20240309 04:30,102990.35
20240309 05:00,97346.56
20240309 05:30,90839.3
20240309 06:00,82936.91
20240309 06:30,72269.91
20240309 07:00,59724.71
20240309 07:30,62825.65
20240309 08:00,66848.33
20240309 08:30,68075.85
20240309 09:00,65881.68
20240309 09:30,63239.84
20240309 10:00,59425.81
20240309 10:30,52575.77
20240309 11:00,45611.49
20240309 11:30,51993.02
20240309 12:00,47725.27
20240309 12:30,48028.76
20240309 13:00,46696.56
20240309 13:30,46042.11
20240309 14:00,43686.41
20240309 14:30,41425.55
20240309 15:00,36127.73
20240309 15:30,33974.8
20240309 16:00,31241.69
20240309 16:30,36816.7
20240309 17:00,47873.01
20240309 17:30,58954.38
20240309 18:00,66120.86
20240309 18:30,70742.69
20240309 19:00,73873.59
20240309 19:30,76193.45
20240309 20:00,79035.63
20240309 20:30,81626.77
20240309 21:00,83946.85
20240309 21:30,84327.99
20240309 22:00,83093.63
20240309 22:30,81164.43
20240309 23:00,92063.76
20240309 23:30,94268.4
20240310 00:00,94701.73
20240310 00:30,93268.44
20240310 01:00,105497.44
20240310 01:30,109596.71
20240310 02:00,112147.68
20240310 02:30,112829.98
20240310 03:00,112436.7
20240310 03:30,109217.79
20240310 04:00,104805.04
20240310 04:30,98367.12
20240310 05:00,90888.56
20240310 05:30,83908.23
20240310 06:00,75932.8
20240310 06:30,66720.91
20240310 07:00,59152.44
20240310 07:30,64180.79
20240310 08:00,69710.89
20240310 08:30,72013.72
20240310 09:00,70779.28
20240310 09:30,67841.75
20240310 10:00,63455.96
20240310 10:30,59300.65
20240310 11:00,56231.82
20240310 11:30,53627.6
20240310 12:00,50035.05
20240310 12:30,47982.89
20240310 13:00,49227.74
20240310 13:30,44171.07
20240310 14:00,42736.64
20240310 14:30,39662.23
20240310 15:00,35749.15
20240310 15:30,35928.92
20240310 16:00,38405.45
20240310 16:30,43200.81
20240310 17:00,53981.61
20240310 17:30,63696.91
20240310 18:00,70650.21
20240310 18:30,74688.54
20240310 19:00,77087.98
20240310 19:30,79144.73
20240310 20:00,81610.09
20240310 20:30,83344.89
20240310 21:00,84664.33
20240310 21:30,83387.79
20240310 22:00,81377.67
20240310 22:30,78297.51
20240310 23:00,88079.02
20240310 23:30,89469.81
20240311 00:00,89357.48
20240311 00:30,88215.06
20240311 01:00,100645.3
20240311 01:30,105101.52
20240311 02:00,108178.46
20240311 02:30,109976.02
20240311 03:00,110519.82
20240311 03:30,108834.17
20240311 04:00,106828.17
20240311 04:30,103352.4
20240311 05:00,99929.81
20240311 05:30,97231.84
20240311 06:00,93127.86
20240311 06:30,84628.58
20240311 07:00,70164.23
20240311 07:30,66995.14
20240311 08:00,64003.57
20240311 08:30,61194.46
20240311 09:00,58020.04
20240311 09:30,54465.69
20240311 10:00,50211.86
20240311 10:30,44864.77
20240311 11:00,41942.25
20240311 11:30,40811.5
20240311 12:00,39011.4
20240311 12:30,37129.96
20240311 13:00,35856.88
20240311 13:30,35078.72
20240311 14:00,38448.61
20240311 14:30,32493.26
20240311 15:00,30780.06
20240311 15:30,32216.74
20240311 16:00,32407.02
20240311 16:30,36061.55
20240311 17:00,46492.3
20240311 17:30,56540.36
20240311 18:00,63606.06
20240311 18:30,68291.86
20240311 19:00,71260.62
20240311 19:30,73077.62
20240311 20:00,74939.43
20240311 20:30,76532.98
20240311 21:00,77294.42
20240311 21:30,75812.57
20240311 22:00,73564.92
20240311 22:30,70303.72
20240311 23:00,78769.03
20240311 23:30,77850.6
20240312 00:00,75359.67
20240312 00:30,71842.85
20240312 01:00,82541.02
20240312 01:30,86693.66
20240312 02:00,89722.42
20240312 02:30,92835.28
20240312 03:00,95276.24
20240312 03:30,95767.24
20240312 04:00,95719.68
20240312 04:30,94304
20240312 05:00,91302.32
20240312 05:30,87161.29
20240312 06:00,81695.75
20240312 06:30,77920.98
20240312 07:00,65312.11
20240312 07:30,62052.21
20240312 08:00,58090.89
20240312 08:30,53679.85
20240312 09:00,51929.96
20240312 09:30,52079.39
20240312 10:00,53072.17
20240312 10:30,48816.9
20240312 11:00,47323.71
20240312 11:30,46569.3
20240312 12:00,49519.25
20240312 12:30,47812.97
20240312 13:00,49400.01
20240312 13:30,51574.74
20240312 14:00,53334.69
20240312 14:30,55005.52
20240312 15:00,57805.66
20240312 15:30,61032.33
20240312 16:00,63984.9
20240312 16:30,67810.87
20240312 17:00,75036.05
20240312 17:30,81119.46
20240312 18:00,86165.44
20240312 18:30,88924.17
20240312 19:00,90515.67
20240312 19:30,90578.58
20240312 20:00,90795.15
20240312 20:30,90581.91
20240312 21:00,89206.78
20240312 21:30,85985.97
20240312 22:00,82040.52
20240312 22:30,77456.49
20240312 23:00,83732.09
20240312 23:30,81972.03
20240313 00:00,79219.76
20240313 00:30,76066.7
20240313 01:00,85522.68
20240313 01:30,88961.69
20240313 02:00,92063.3
20240313 02:30,94626.66
20240313 03:00,96871.07
20240313 03:30,97414.76
20240313 04:00,98025.54
20240313 04:30,97281.46
20240313 05:00,94927.69
20240313 05:30,91538.65
20240313 06:00,83362.18
20240313 06:30,72987.05
20240313 07:00,57789.77
20240313 07:30,55543.73
20240313 08:00,56179.27
20240313 08:30,55188.29
20240313 09:00,52378.13
20240313 09:30,48713.98
20240313 10:00,45439.65
20240313 10:30,42443.57
20240313 11:00,39257.74
20240313 11:30,37576.16
20240313 12:00,35897.92
20240313 12:30,33670.01
20240313 13:00,32795.9
20240313 13:30,32397.14
20240313 14:00,31638.93
20240313 14:30,30039.17
20240313 15:00,28848.96
20240313 15:30,26964.24
20240313 16:00,24741.04
20240313 16:30,28910.58
20240313 17:00,39845.04
20240313 17:30,49739.25
20240313 18:00,57066.09
20240313 18:30,61889.77
20240313 19:00,65294.36
20240313 19:30,67648.24
20240313 20:00,70170.03
20240313 20:30,72672.54
20240313 21:00,74058.18
20240313 21:30,73799.52
20240313 22:00,72433.75
20240313 22:30,70348.98
20240313 23:00,79140.71
20240313 23:30,78780.84
20240314 00:00,76836.73
20240314 00:30,73992.55
20240314 01:00,84511.76
20240314 01:30,88926.32
20240314 02:00,92671.22
20240314 02:30,96733.34
20240314 03:00,100332.94
20240314 03:30,101604.95
20240314 04:00,102040.11
20240314 04:30,100692.22
20240314 05:00,98082.05
20240314 05:30,94522.3
20240314 06:00,86896.48
20240314 06:30,75212.68
20240314 07:00,60500.1
20240314 07:30,58301.95
20240314 08:00,57574.27
20240314 08:30,55965.29
20240314 09:00,52984.88
20240314 09:30,49337.7
20240314 10:00,46074.57
20240314 10:30,42082.59
20240314 11:00,38868.9
20240314 11:30,36688.56
20240314 12:00,34655.51
20240314 12:30,33275.16
20240314 13:00,31908.93
20240314 13:30,31150.05
20240314 14:00,30972.96
20240314 14:30,29202.57
20240314 15:00,27679.76
20240314 15:30,25987.33
20240314 16:00,25320.37
20240314 16:30,27034.01
20240314 17:00,36485.25
20240314 17:30,46821.99
20240314 18:00,53768.88
20240314 18:30,58202.87
20240314 19:00,60806.36
20240314 19:30,62695.58
20240314 20:00,64891.78
20240314 20:30,66630.59
20240314 21:00,67430.23
20240314 21:30,66937.78
20240314 22:00,65750.29
20240314 22:30,63843.94
20240314 23:00,72788.89
20240314 23:30,72618.19
20240315 00:00,70542.2
20240315 00:30,67702.92
20240315 01:00,77719.37
20240315 01:30,82390
20240315 02:00,86184.21
20240315 02:30,90276.93
20240315 03:00,93923.03
20240315 03:30,95619.04
20240315 04:00,96799.11
20240315 04:30,96407.67
20240315 05:00,94439.21
20240315 05:30,90707.85
20240315 06:00,82106.26
20240315 06:30,69641.4
20240315 07:00,55360.86
20240315 07:30,53672.25
20240315 08:00,53674.15
20240315 08:30,51672.79
20240315 09:00,48900.69
20240315 09:30,45406.63
20240315 10:00,41760.12
20240315 10:30,37752.06
20240315 11:00,35566.59
20240315 11:30,33617.25
20240315 12:00,32583.3
20240315 12:30,30850.33
20240315 13:00,29748.42
20240315 13:30,29934.9
20240315 14:00,29095.29
20240315 14:30,27768.43
20240315 15:00,26160.43
20240315 15:30,24473.1
20240315 16:00,23181.86
20240315 16:30,25455.97
20240315 17:00,33780.85
20240315 17:30,43034.69
20240315 18:00,49033.09
20240315 18:30,52735.58
20240315 19:00,55058.24
20240315 19:30,56523.49
20240315 20:00,58293.67
20240315 20:30,59990.97
20240315 21:00,61271.09
20240315 21:30,61225.6
20240315 22:00,60688.05
20240315 22:30,59518.69
20240315 23:00,69023.5
20240315 23:30,69102.83
20240316 00:00,67115.7
20240316 00:30,64191.97
20240316 01:00,73910.09
20240316 01:30,78025.5
20240316 02:00,81551.24
20240316 02:30,85705.64
20240316 03:00,89327.89
20240316 03:30,90871.55
20240316 04:00,91324.74
20240316 04:30,89923.82
20240316 05:00,85566.42
20240316 05:30,79260.33
20240316 06:00,67812.72
20240316 06:30,55041.12
20240316 07:00,45683.65
20240316 07:30,48758.26
20240316 08:00,52460.4
20240316 08:30,53206.85
20240316 09:00,52018.88
20240316 09:30,49348.03
20240316 10:00,46897.96
20240316 10:30,42875.75
20240316 11:00,40542.71
20240316 11:30,38980.53
20240316 12:00,38043.18
20240316 12:30,35900.19
20240316 13:00,34458.08
20240316 13:30,33481.88
20240316 14:00,31893.26
20240316 14:30,29664.51
20240316 15:00,27571.57
20240316 15:30,25491.24
20240316 16:00,24028.61
20240316 16:30,25489.54
20240316 17:00,33232.51
20240316 17:30,41520.43
20240316 18:00,46861.96
20240316 18:30,49264.78
20240316 19:00,50323.15
20240316 19:30,50697.05
20240316 20:00,51390.71
20240316 20:30,52323.72
20240316 21:00,52996.56
20240316 21:30,52591.97
20240316 22:00,51690.5
20240316 22:30,50564.31
20240316 23:00,60908.16
20240316 23:30,61218.36
20240317 00:00,59255.56
20240317 00:30,56195.05
20240317 01:00,65843.81
20240317 01:30,69937.75
20240317 02:00,73481.39
20240317 02:30,77708.68
20240317 03:00,80943.42
20240317 03:30,82046.37
20240317 04:00,82153.14
20240317 04:30,79890.54
20240317 05:00,74017.14
20240317 05:30,66169.04
20240317 06:00,53512.54
20240317 06:30,42716.18
20240317 07:00,36922.64
20240317 07:30,38873.66
20240317 08:00,44508.13
20240317 08:30,45847.12
20240317 09:00,47745.81
20240317 09:30,43649.82
20240317 10:00,43304.21
20240317 10:30,35016.55
20240317 11:00,34799.34
20240317 11:30,37951.27
20240317 12:00,35351.21
20240317 12:30,30849.05
20240317 13:00,28633.49
20240317 13:30,30180.52
20240317 14:00,36048.96
20240317 14:30,29364.34
20240317 15:00,28747.39
20240317 15:30,28149.37
20240317 16:00,24986.43
20240317 16:30,26508.01
20240317 17:00,32801.41
20240317 17:30,41214.29
20240317 18:00,46442.3
20240317 18:30,48473.16
20240317 19:00,48931.49
20240317 19:30,48873.48
20240317 20:00,49194
20240317 20:30,49638.5
20240317 21:00,49657.57
20240317 21:30,48537.88
20240317 22:00,47298.28
20240317 22:30,45876.79
20240317 23:00,55736.89
20240317 23:30,55879.95
20240318 00:00,53866.1
20240318 00:30,50835.41
20240318 01:00,60534.14
20240318 01:30,64877.83
20240318 02:00,69099.55
20240318 02:30,74095.39
20240318 03:00,78185.08
20240318 03:30,80166.36
20240318 04:00,81627.46
20240318 04:30,81439.81
20240318 05:00,78926.08
20240318 05:30,74835.24
20240318 06:00,66172.66
20240318 06:30,54764.49
20240318 07:00,43666.44
20240318 07:30,43179.82
20240318 08:00,46906.14
20240318 08:30,46354.17
20240318 09:00,44430.49
20240318 09:30,40246.7
20240318 10:00,37910.76
20240318 10:30,36559.49
20240318 11:00,33441.78
20240318 11:30,32388.1
20240318 12:00,30968.26
20240318 12:30,29209.02
20240318 13:00,27431.7
20240318 13:30,30357.69
20240318 14:00,30462.47
20240318 14:30,31922.43
20240318 15:00,28401.66
20240318 15:30,24901.22
20240318 16:00,23526.69
20240318 16:30,25343.19
20240318 17:00,34617.72
20240318 17:30,45979.01
20240318 18:00,54095.68
20240318 18:30,58950.29
20240318 19:00,62257.86
20240318 19:30,64387.04
20240318 20:00,66648.79
20240318 20:30,68928.77
20240318 21:00,70252.28
20240318 21:30,70117.26
20240318 22:00,68986.22
20240318 22:30,66900.91
20240318 23:00,76311.66
20240318 23:30,76502.78
20240319 00:00,74911.4
20240319 00:30,72238.48
20240319 01:00,82514.51
20240319 01:30,87401.62
20240319 02:00,90991.72
20240319 02:30,94453.1
20240319 03:00,97315.51
20240319 03:30,97892.26
20240319 04:00,97342.99
20240319 04:30,94969.78
20240319 05:00,91952.3
20240319 05:30,88428.86
20240319 06:00,82727.38
20240319 06:30,75160.95
20240319 07:00,60359.42
20240319 07:30,58092.45
20240319 08:00,56583.18
20240319 08:30,53193.73
20240319 09:00,50888.13
20240319 09:30,52200.79
20240319 10:00,51597.95
20240319 10:30,49781.22
20240319 11:00,49446.37
20240319 11:30,52293.09
20240319 12:00,53259.26
20240319 12:30,47484.32
20240319 13:00,43417.05
20240319 13:30,37097.83
20240319 14:00,35586.24
20240319 14:30,33851.61
20240319 15:00,31813.86
20240319 15:30,29185.58
20240319 16:00,31184.84
20240319 16:30,36509.15
20240319 17:00,45113.49
20240319 17:30,54049.36
20240319 18:00,60893.75
20240319 18:30,64814.56
20240319 19:00,67148.21
20240319 19:30,68506.62
20240319 20:00,69984.97
20240319 20:30,71321.48
20240319 21:00,72298.71
20240319 21:30,71709.87
20240319 22:00,70163.9
20240319 22:30,68028.53
20240319 23:00,77041.08
20240319 23:30,76606.4
20240320 00:00,74053.81
20240320 00:30,70666.31
20240320 01:00,79941.05
20240320 01:30,84100.87
20240320 02:00,87543.8
20240320 02:30,90947.41
20240320 03:00,94037.44
20240320 03:30,94721.14
20240320 04:00,94361.86
20240320 04:30,91544.96
20240320 05:00,86078.72
20240320 05:30,79040.32
20240320 06:00,65298.86
20240320 06:30,52886.31
20240320 07:00,46158.94
20240320 07:30,50880.82
20240320 08:00,56611.54
20240320 08:30,57413.49
20240320 09:00,56066.02
20240320 09:30,52036.53
20240320 10:00,50023.62
20240320 10:30,45407.29
20240320 11:00,41804.68
20240320 11:30,31534.31
20240320 12:00,31888.32
20240320 12:30,42137.47
20240320 13:00,56442.26
20240320 13:30,43570.94
20240320 14:00,40821.22
20240320 14:30,31305.99
20240320 15:00,31665.69
20240320 15:30,32236.62
20240320 16:00,40229.16
20240320 16:30,45897.27
20240320 17:00,48304.19
20240320 17:30,56555.35
20240320 18:00,64017.17
20240320 18:30,67880.55
20240320 19:00,70075.61
20240320 19:30,71452.66
20240320 20:00,73519.89
20240320 20:30,75225.11
20240320 21:00,75925.65
20240320 21:30,75113.43
20240320 22:00,73330.84
20240320 22:30,70503.49
20240320 23:00,78581.16
20240320 23:30,78067.82
20240321 00:00,75846.37
20240321 00:30,73202.64
20240321 01:00,83341.08
20240321 01:30,88447.77
20240321 02:00,93361.35
20240321 02:30,97980.85
20240321 03:00,101667.06
20240321 03:30,102344.85
20240321 04:00,102527.85
20240321 04:30,101004.81
20240321 05:00,98652.41
20240321 05:30,95114.89
20240321 06:00,84351.92
20240321 06:30,73410.23
20240321 07:00,62319.97
20240321 07:30,61774.36
20240321 08:00,61339.8
20240321 08:30,58725.83
20240321 09:00,54941.09
20240321 09:30,50664.38
20240321 10:00,45820.99
20240321 10:30,38483.32
20240321 11:00,35012.24
20240321 11:30,33998.42
20240321 12:00,35117.72
20240321 12:30,28877.45
20240321 13:00,29243.93
20240321 13:30,28527.36
20240321 14:00,28434.93
20240321 14:30,30407.2
20240321 15:00,34989.97
20240321 15:30,34760.5
20240321 16:00,36182.81
20240321 16:30,37942.63
20240321 17:00,44996.34
20240321 17:30,55933.12
20240321 18:00,65041.8
20240321 18:30,70502.88
20240321 19:00,74333.62
20240321 19:30,77105.05
20240321 20:00,80134.81
20240321 20:30,82853.54
20240321 21:00,84506.63
20240321 21:30,84741.93
20240321 22:00,83411.99
20240321 22:30,80828.74
20240321 23:00,90479.33
20240321 23:30,91704.4
20240322 00:00,91079.31
20240322 00:30,89234.72
20240322 01:00,100844.47
20240322 01:30,105274.24
20240322 02:00,108222.28
20240322 02:30,109805.26
20240322 03:00,110389.69
20240322 03:30,108250.54
20240322 04:00,105201.35
20240322 04:30,100511.85
20240322 05:00,96738.79
20240322 05:30,94168.51
20240322 06:00,86348.82
20240322 06:30,78651.94
20240322 07:00,68488.58
20240322 07:30,66814.63
20240322 08:00,64681.2
20240322 08:30,60738.59
20240322 09:00,56447.17
20240322 09:30,51671.73
20240322 10:00,47024.41
20240322 10:30,42525.66
20240322 11:00,39357.14
20240322 11:30,38072.42
20240322 12:00,37813.15
20240322 12:30,37069.67
20240322 13:00,35676.37
20240322 13:30,35386.44
20240322 14:00,34820.75
20240322 14:30,33036.9
20240322 15:00,31487.39
20240322 15:30,29398.29
20240322 16:00,28469.77
20240322 16:30,31206.66
20240322 17:00,40839.92
20240322 17:30,51433.64
20240322 18:00,59606.2
20240322 18:30,64606.02
20240322 19:00,68170.78
20240322 19:30,70685.77
20240322 20:00,73188.85
20240322 20:30,75797.88
20240322 21:00,77644.06
20240322 21:30,77619.37
20240322 22:00,76508.02
20240322 22:30,74566.36
20240322 23:00,84514.13
20240322 23:30,84531.12
20240323 00:00,82646.39
20240323 00:30,79539.34
20240323 01:00,89457.05
20240323 01:30,94114.64
20240323 02:00,98146.21
20240323 02:30,101609.98
20240323 03:00,104013.92
20240323 03:30,103750.45
20240323 04:00,102382.5
20240323 04:30,98788.61
20240323 05:00,93066.26
20240323 05:30,85473.45
20240323 06:00,74649.46
20240323 06:30,68983.47
20240323 07:00,63914.71
20240323 07:30,67145.42
20240323 08:00,67620.13
20240323 08:30,67668.88
20240323 09:00,64914.15
20240323 09:30,64618.81
20240323 10:00,63885.14
20240323 10:30,59805.68
20240323 11:00,62122.86
20240323 11:30,64247.62
20240323 12:00,62547.5
20240323 12:30,59477.77
20240323 13:00,58269.89
20240323 13:30,56754.9
20240323 14:00,54449.64
20240323 14:30,54868.72
20240323 15:00,55154.86
20240323 15:30,54701.41
20240323 16:00,53968.63
20240323 16:30,55698.16
20240323 17:00,62411.65
20240323 17:30,71884.17
20240323 18:00,78935.63
20240323 18:30,82662.55
20240323 19:00,84107.3
20240323 19:30,84790.78
20240323 20:00,85877.48
20240323 20:30,87008.9
20240323 21:00,87413.23
20240323 21:30,86139.96
20240323 22:00,84122.79
20240323 22:30,81185.82
20240323 23:00,90036.76
20240323 23:30,90577.54
20240324 00:00,89325.2
20240324 00:30,86822.59
20240324 01:00,96323.44
20240324 01:30,98985.05
20240324 02:00,101402.88
20240324 02:30,103182.03
20240324 03:00,103976.24
20240324 03:30,102555.16
20240324 04:00,100701.24
20240324 04:30,96888.31
20240324 05:00,90775.42
20240324 05:30,83499.86
20240324 06:00,71451.74
20240324 06:30,62687.58
20240324 07:00,54269.46
20240324 07:30,55693.37
20240324 08:00,56413.86
20240324 08:30,56462.35
20240324 09:00,56620.92
20240324 09:30,57003.65
20240324 10:00,55515.86
20240324 10:30,53388.72
20240324 11:00,50819.43
20240324 11:30,51679.14
20240324 12:00,53583.28
20240324 12:30,51794.68
20240324 13:00,51904.96
20240324 13:30,50230.05
20240324 14:00,50887.59
20240324 14:30,51286.69
20240324 15:00,50846.09
20240324 15:30,52734.54
20240324 16:00,56063.4
20240324 16:30,59605.96
20240324 17:00,67813.59
20240324 17:30,73805.68
20240324 18:00,77958.88
20240324 18:30,79549.92
20240324 19:00,79663.12
20240324 19:30,79198.45
20240324 20:00,78905.31
20240324 20:30,78270.85
20240324 21:00,77167.69
20240324 21:30,74397.94
20240324 22:00,71134.89
20240324 22:30,67395.25
20240324 23:00,75258.06
20240324 23:30,74769.1
20240325 00:00,72234.27
20240325 00:30,68749.19
20240325 01:00,78659.9
20240325 01:30,82411.22
20240325 02:00,85144.39
20240325 02:30,88090.89
20240325 03:00,90373.42
20240325 03:30,90443.42
20240325 04:00,89344.06
20240325 04:30,86048.8
20240325 05:00,80439.89
20240325 05:30,74100.62
20240325 06:00,67606.57
20240325 06:30,65799.24
20240325 07:00,58384.72
20240325 07:30,54723.55
20240325 08:00,52070.32
20240325 08:30,49076.48
20240325 09:00,47400.4
20240325 09:30,45934.65
20240325 10:00,46778.93
20240325 10:30,45451.14
20240325 11:00,45050.89
20240325 11:30,49049.9
20240325 12:00,46386.49
20240325 12:30,45499.68
20240325 13:00,45037.15
20240325 13:30,44383.06
20240325 14:00,40360.33
20240325 14:30,40977.83
20240325 15:00,40665.3
20240325 15:30,39871.17
20240325 16:00,42599.6
20240325 16:30,45014.84
20240325 17:00,53954.27
20240325 17:30,60388.24
20240325 18:00,65471.81
20240325 18:30,68848.63
20240325 19:00,70479.65
20240325 19:30,70794.26
20240325 20:00,71381.11
20240325 20:30,71608.54
20240325 21:00,71328.64
20240325 21:30,69790.81
20240325 22:00,67286.36
20240325 22:30,64286.87
20240325 23:00,72808.49
20240325 23:30,72518.97
20240326 00:00,70220.07
20240326 00:30,66435.68
20240326 01:00,75880.82
20240326 01:30,79068.72
20240326 02:00,82022.5
20240326 02:30,85634.06
20240326 03:00,88481.59
20240326 03:30,88662.63
20240326 04:00,88027.86
20240326 04:30,85118.89
20240326 05:00,79782.3
20240326 05:30,73555.85
20240326 06:00,66224.24
20240326 06:30,61063.39
20240326 07:00,53470.39
20240326 07:30,53940.34
20240326 08:00,54321.93
20240326 08:30,52939.09
20240326 09:00,50560.37
20240326 09:30,51231.72
20240326 10:00,48658.48
20240326 10:30,47426.43
20240326 11:00,49663.8
20240326 11:30,50034.54
20240326 12:00,52830.48
20240326 12:30,51301.8
20240326 13:00,49387.29
20240326 13:30,50776.09
20240326 14:00,46809.34
20240326 14:30,51244.37
20240326 15:00,52206.68
20240326 15:30,50140.42
20240326 16:00,52043.84
20240326 16:30,55634.76
20240326 17:00,64073.82
20240326 17:30,70248.08
20240326 18:00,75698.47
20240326 18:30,79483.79
20240326 19:00,81668.93
20240326 19:30,82618.04
20240326 20:00,83750.35
20240326 20:30,84248.06
20240326 21:00,83506.97
20240326 21:30,81635.11
20240326 22:00,78629.23
20240326 22:30,75187.14
20240326 23:00,81949.41
20240326 23:30,80945.91
20240327 00:00,78084.46
20240327 00:30,74716.69
20240327 01:00,83027.46
20240327 01:30,86537.02
20240327 02:00,89871.99
20240327 02:30,92929.75
20240327 03:00,95836.46
20240327 03:30,96627.8
20240327 04:00,97208.65
20240327 04:30,96284.31
20240327 05:00,93821.73
20240327 05:30,88947.2
20240327 06:00,74681.67
20240327 06:30,63683.68
20240327 07:00,54872.57
20240327 07:30,57204.69
20240327 08:00,58262.98
20240327 08:30,56106.3
20240327 09:00,52571.45
20240327 09:30,49158.69
20240327 10:00,44624.22
20240327 10:30,40407.06
20240327 11:00,37228.5
20240327 11:30,34908.17
20240327 12:00,33062.4
20240327 12:30,31550.94
20240327 13:00,29869.51
20240327 13:30,26125.92
20240327 14:00,23475.22
20240327 14:30,25296.75
20240327 15:00,26867.63
20240327 15:30,27540.35
20240327 16:00,27676.53
20240327 16:30,30170.77
20240327 17:00,37121.24
20240327 17:30,45346.9
20240327 18:00,52060.04
20240327 18:30,56273.64
20240327 19:00,59143.66
20240327 19:30,60767.46
20240327 20:00,62535.34
20240327 20:30,64100.05
20240327 21:00,65247.89
20240327 21:30,65099.17
20240327 22:00,64077.22
20240327 22:30,62433.17
20240327 23:00,71861.88
20240327 23:30,71477.26
20240328 00:00,68669.86
20240328 00:30,65122.83
20240328 01:00,74130.8
20240328 01:30,77798.28
20240328 02:00,80779.65
20240328 02:30,84520.5
20240328 03:00,87914.81
20240328 03:30,89472.98
20240328 04:00,90186.98
20240328 04:30,89202.11
20240328 05:00,86248.13
20240328 05:30,81456.67
20240328 06:00,72604.98
20240328 06:30,64881.48
20240328 07:00,52262.3
20240328 07:30,49572.36
20240328 08:00,47178.89
20240328 08:30,45199.08
20240328 09:00,41866.56
20240328 09:30,40239.59
20240328 10:00,40075.19
20240328 10:30,41536.29
20240328 11:00,39253.69
20240328 11:30,44249.82
20240328 12:00,46745.97
20240328 12:30,49305.16
20240328 13:00,44154.39
20240328 13:30,38232.34
20240328 14:00,38034.15
20240328 14:30,37476.17
20240328 15:00,34922.8
20240328 15:30,37338.6
20240328 16:00,39683.72
20240328 16:30,42497.47
20240328 17:00,49502.43
20240328 17:30,56096.77
20240328 18:00,60926.79
20240328 18:30,64572.97
20240328 19:00,66476.71
20240328 19:30,67213.52
20240328 20:00,68252.39
20240328 20:30,68823.22
20240328 21:00,68786.91
20240328 21:30,67418
20240328 22:00,65442.73
20240328 22:30,62813.42
20240328 23:00,71439.69
20240328 23:30,70434.04
20240329 00:00,67733.68
20240329 00:30,63709.44
20240329 01:00,72144.94
20240329 01:30,74672.76
20240329 02:00,77199.02
20240329 02:30,80300.12
20240329 03:00,82991.3
20240329 03:30,83002.44
20240329 04:00,81971.68
20240329 04:30,78270.16
20240329 05:00,72059.77
20240329 05:30,64885.44
20240329 06:00,56895.57
20240329 06:30,52632.56
20240329 07:00,46243.99
20240329 07:30,45955.27
20240329 08:00,43568.26
20240329 08:30,44823.65
20240329 09:00,43701.51
20240329 09:30,42915.04
20240329 10:00,42537.97
20240329 10:30,42651.05
20240329 11:00,43773.11
20240329 11:30,42876.22
20240329 12:00,43313.44
20240329 12:30,45361.47
20240329 13:00,48582.79
20240329 13:30,43416.92
20240329 14:00,41414.52
20240329 14:30,36761.81
20240329 15:00,32930.82
20240329 15:30,28596.35
20240329 16:00,25102.22
20240329 16:30,23375.95
20240329 17:00,28814.19
20240329 17:30,36794.35
20240329 18:00,42465.77
20240329 18:30,45375.52
20240329 19:00,46771.62
20240329 19:30,46946.37
20240329 20:00,47391.53
20240329 20:30,47994.92
20240329 21:00,48434.97
20240329 21:30,48195.67
20240329 22:00,47792.67
20240329 22:30,46973.42
20240329 23:00,57208.87
20240329 23:30,57881.28
20240330 00:00,56083.05
20240330 00:30,52810.61
20240330 01:00,60924.2
20240330 01:30,64456.8
20240330 02:00,67784.85
20240330 02:30,71968.69
20240330 03:00,75542.74
20240330 03:30,76795.34
20240330 04:00,76900.32
20240330 04:30,74521.7
20240330 05:00,68521.91
20240330 05:30,59779.42
20240330 06:00,44668.69
20240330 06:30,37209.37
